"Id","SalePrice"
1726,188563.88897224
1727,153498.725837493
1728,186045.323915373
1729,176822.761301121
1730,162823.819465997
1731,124340.529298851
1732,134796.777360186
1733,109946.682780688
1734,124032.21046744
1735,146002.879477658
1736,120797.126600304
1737,258576.780566956
1738,214184.386139624
1739,307676.250670415
1740,241094.417592411
1741,189292.914814161
1742,180297.243299927
1743,183074.443480942
1744,280864.948907574
1745,189876.651261895
1746,166113.33696616
1747,215902.325606746
1748,240933.527846644
1749,148823.82074128
1750,119243.341716425
1751,224023.832318569
1752,124412.56344781
1753,140565.207532003
1754,184211.38836247
1755,151806.252581072
1756,134760.099457984
1757,116906.873940657
1758,158408.007470943
1759,161452.361405275
1760,170496.135354134
1761,136301.093070105
1762,188546.603006439
1763,190547.68893274
1764,125402.204228948
1765,134543.654754012
1766,194020.826334506
1767,229467.194537593
1768,148202.180631028
1769,168537.169737063
1770,149882.320142468
1771,135585.466487692
1772,128263.0119986
1773,140506.87885329
1774,150558.120173246
1775,147808.347983144
1776,129960.324500398
1777,119196.413779907
1778,139131.386703711
1779,105420.35855459
1780,170812.227174103
1781,136896.890272502
1782,82266.4238482412
1783,156232.973290086
1784,117352.101649546
1785,125621.336213853
1786,156858.288235963
1787,163173.494623156
1788,49697.2964759554
1789,107087.681721989
1790,75026.7955476546
1791,188020.935031075
1792,153662.208423945
1793,139819.197161443
1794,156249.020695385
1795,135284.116989756
1796,123408.45200441
1797,129134.626795618
1798,133103.137212106
1799,123523.779985229
1800,138271.812996295
1801,131555.93056385
1802,131483.368497366
1803,145551.766034897
1804,134348.478741149
1805,143274.451683233
1806,125918.489206954
1807,128251.6040341
1808,117529.930492916
1809,123357.738638902
1810,145479.820506111
1811,89314.0227011355
1812,87953.9936644373
1813,112914.279941999
1814,112450.471826515
1815,48759.120991435
1816,111704.346680124
1817,115979.417508318
1818,143768.872989812
1819,131227.151540141
1820,54270.9381029319
1821,117556.991948396
1822,146303.738503902
1823,27355.8701102141
1824,147476.8826507
1825,148966.824877401
1826,102414.320578687
1827,103497.725790266
1828,140011.577756058
1829,107077.093129
1830,146183.77024187
1831,135306.355906304
1832,78060.3516363998
1833,137544.928134354
1834,122989.845433361
1835,115377.290259006
1836,122540.965528353
1837,103832.7642695
1838,118748.546707819
1839,103625.514494692
1840,157833.378084396
1841,150814.841721563
1842,97124.5400964867
1843,128170.527067109
1844,143965.402851673
1845,143537.4014039
1846,158019.069174551
1847,142739.139009391
1848,59144.6460674678
1849,130297.04866055
1850,110039.755607116
1851,147646.162118736
1852,118945.302392603
1853,130034.614467503
1854,167589.028951946
1855,136316.742952314
1856,230030.646961192
1857,161665.038909771
1858,146138.428175135
1859,118815.01205606
1860,158335.134306641
1861,118815.290978334
1862,365015.049149303
1863,359116.422998635
1864,359116.422998635
1865,316613.206859605
1866,333439.203652892
1867,214677.865013309
1868,321035.588271301
1869,194534.735380276
1870,212406.873610795
1871,240218.874147886
1872,169515.135943605
1873,224258.508171286
1874,153458.556855089
1875,198622.29877966
1876,205621.049678407
1877,209322.55927212
1878,211292.314589061
1879,123513.937018806
1880,134964.807672077
1881,236707.693548129
1882,238247.770157425
1883,179963.287973782
1884,211543.322460118
1885,247267.156220093
1886,336390.829961945
1887,208218.604280907
1888,269983.677757004
1889,162548.084312382
1890,134970.276539844
1891,129557.627519159
1892,102990.179855687
1893,132953.821950844
1894,119795.704180674
1895,134768.021126116
1896,131127.32234862
1897,119114.127539866
1898,126862.718800998
1899,149326.591200046
1900,142586.60227957
1901,183153.934254417
1902,118804.077894146
1903,221805.878767281
1904,149113.187197741
1905,203172.944463119
1906,138956.173298542
1907,194959.734447893
1908,109876.711054869
1909,125938.508146
1910,114453.011496951
1911,207486.631814719
1912,277851.916507952
1913,134771.806959991
1914,47088.2636098724
1915,336247.778910591
1916,52778.4447698827
1917,246296.747149928
1918,132141.812658034
1919,167667.927870713
1920,158852.272291155
1921,423277.623344206
1922,302281.89033262
1923,205411.097276026
1924,224583.986862114
1925,202537.596658
1926,403964.553824045
1927,126775.203940617
1928,155173.944944012
1929,122181.542777408
1930,117595.701679398
1931,154402.805819146
1932,132775.767959378
1933,200597.650090669
1934,194731.396878555
1935,169552.491653238
1936,209988.894532306
1937,196299.184857327
1938,176811.666016339
1939,225755.977221768
1940,171332.247812041
1941,183282.842156307
1942,180599.655953826
1943,198888.694830257
1944,354735.640032325
1945,404863.935434862
1946,169828.416430177
1947,311784.145957392
1948,190852.476912603
1949,271870.086301704
1950,169753.215982619
1951,247366.818347768
1952,206272.893546583
1953,167506.55046139
1954,166621.427389728
1955,134931.166321017
1956,289684.835146811
1957,150770.76041095
1958,320576.068783054
1959,133173.87630195
1960,121295.766024182
1961,116253.058219631
1962,98308.9683281352
1963,104681.348000176
1964,105651.001596211
1965,142770.129899747
1966,129858.710849424
1967,278059.530639615
1968,435519.494327197
1969,402957.844748201
1970,458563.259779172
1971,456476.691418679
1972,339581.722032394
1973,234829.643319358
1974,359871.768540201
1975,299507.377253766
1976,255082.964725036
1977,340946.175487239
1978,321409.853936505
1979,375787.582161785
1980,189732.083333553
1981,388437.462217316
1982,201487.868811992
1983,177335.133528514
1984,177197.430097732
1985,237912.456390557
1986,200004.487031284
1987,197018.642957161
1988,179666.937624156
1989,186249.495008993
1990,208653.17758682
1991,235963.075560019
1992,223154.314657556
1993,176595.332303076
1994,267594.18544263
1995,182233.356561733
1996,244485.496108031
1997,309727.289003805
1998,296372.102794138
1999,255299.002229529
2000,306947.995308653
2001,261217.000992829
2002,235711.067428517
2003,236711.084714246
2004,288074.442534302
2005,224102.716132373
2006,209640.317433087
2007,227060.060402038
2008,213173.643347155
2009,181212.168267011
2010,184008.826283641
2011,133799.884653745
2012,173443.564887432
2013,180678.401807171
2014,180810.618022242
2015,199518.507710119
2016,190133.562630367
2017,190260.744576261
2018,129319.652947427
2019,131155.693298831
2020,113457.744346735
2021,100419.3868037
2022,170049.077591673
2023,131485.321158253
2024,260010.506069893
2025,356144.51832637
2026,177262.816040177
2027,164041.912275785
2028,162000.663600871
2029,177899.596647289
2030,271361.519792065
2031,207451.998833941
2032,247379.193006916
2033,270406.964193726
2034,179004.728693574
2035,205252.983178592
2036,221536.262313758
2037,221554.082392491
2038,322982.880700358
2039,232080.933149994
2040,278852.813499606
2041,265581.365233965
2042,223920.411688327
2043,174177.652049991
2044,176151.018999763
2045,200508.039674666
2046,144202.02421222
2047,143918.575910201
2048,139519.418595232
2049,147768.394773529
2050,172989.059539984
2051,106603.643142997
2052,127633.210524228
2053,147803.573366042
2054,83834.1510089392
2055,168037.707545886
2056,143403.756373487
2057,110086.317740217
2058,211300.485653098
2059,125001.692441025
2060,177679.088670988
2061,178313.061838835
2062,133412.862619647
2063,119097.012266962
2064,139547.379444732
2065,123115.068866099
2066,171714.364734622
2067,115827.494032668
2068,162751.746888896
2069,103118.691707484
2070,121221.676343239
2071,108823.509396289
2072,131064.562952383
2073,145819.426312793
2074,170799.636587401
2075,147580.178876252
2076,116027.174182713
2077,163192.088411393
2078,128167.870810661
2079,126499.646176316
2080,125392.22281609
2081,121550.35658401
2082,129257.108460216
2083,146879.287371537
2084,111676.062089402
2085,117713.191089476
2086,80506.9207493359
2087,107926.331122369
2088,100452.900821317
2089,87831.398666331
2090,124667.751998223
2091,119548.673951836
2092,119204.569504734
2093,118438.802053805
2094,113948.396146664
2095,144932.095355243
2096,81854.6970719469
2097,100801.687930422
2098,141502.395476995
2099,51514.5453862339
2100,78595.3544827275
2101,106735.914758176
2102,121775.732210364
2103,101491.854784357
2104,144895.620725754
2105,120325.868681226
2106,74405.3233677543
2107,205939.234675461
2108,111206.048723238
2109,107518.246220296
2110,141733.3142673
2111,118165.635227508
2112,144603.730021751
2113,110585.483334697
2114,116781.013881988
2115,145943.234227241
2116,122314.482781096
2117,132897.773739044
2118,106670.980999184
2119,113276.763244179
2120,114518.305373891
2121,87130.1321419008
2122,105970.989897203
2123,82697.6701837158
2124,144629.646907675
2125,124754.31075577
2126,126931.178419169
2127,132789.35250944
2128,133448.924377476
2129,108864.440428588
2130,130193.362860209
2131,137926.95717924
2132,120249.078396526
2133,125014.839928909
2134,124912.829263924
2135,100549.01783892
2136,68160.2594821077
2137,130517.277174331
2138,132062.356957663
2139,142274.927816796
2140,140559.378434379
2141,161040.146845526
2142,121636.077367473
2143,141669.708102397
2144,132380.348050026
2145,141860.160503035
2146,177235.836967712
2147,127913.81005775
2148,138133.754059574
2149,139855.840387741
2150,221722.741742314
2151,111252.50099367
2152,170946.357291593
2153,156812.115262951
2154,104766.182240161
2155,136782.976816379
2156,307993.976905096
2157,229459.40783063
2158,236140.507308105
2159,196731.15196588
2160,188740.577030784
2161,221713.206949761
2162,438403.649206516
2163,347585.696539917
2164,261378.284537045
2165,202995.679682334
2166,156114.583803817
2167,205289.878050322
2168,185425.914495057
2169,189764.46952537
2170,228503.918634545
2171,138737.097493363
2172,127928.543030928
2173,157962.604640957
2174,243984.019836983
2175,306459.272402941
2176,323175.656942848
2177,272952.276023497
2178,180775.712900499
2179,134778.82987054
2180,227093.521832371
2181,184464.571388195
2182,229429.106060722
2183,186455.193197017
2184,110760.747186418
2185,125466.307443346
2186,142571.576923095
2187,158537.472390054
2188,145987.670920403
2189,308321.999979246
2190,84043.7428575332
2191,90199.4843225641
2192,103483.37965757
2193,93375.7603463146
2194,101210.588118822
2195,113332.035553478
2196,108265.094214994
2197,122641.74616815
2198,157531.491829597
2199,193703.106226523
2200,145546.157054021
2201,143355.211762261
2202,204340.230020962
2203,135868.118653245
2204,162397.25259874
2205,113599.634807465
2206,133206.905019549
2207,206610.536921769
2208,215772.577730377
2209,258782.024903729
2210,119666.289493317
2211,121026.766166976
2212,113843.989685239
2213,97892.7089713717
2214,125032.851659352
2215,111804.767521587
2216,142775.467972574
2217,55873.1331208543
2218,103669.477125974
2219,58532.5599315019
2220,54508.5806164714
2221,336339.903713506
2222,307623.037268078
2223,304145.795450216
2224,213345.868661249
2225,114678.405254355
2226,190258.654445784
2227,215834.339551731
2228,261621.272271096
2229,257274.63902825
2230,154370.582433362
2231,199349.292675401
2232,168480.661154764
2233,159929.901883801
2234,235187.112419582
2235,215568.28829799
2236,257345.366904007
2237,337024.060013564
2238,192593.958837852
2239,108251.406987119
2240,182022.644077891
2241,160648.978931213
2242,127656.926684037
2243,130176.526415934
2244,107540.760677521
2245,121333.022500367
2246,138772.657213471
2247,103349.357060856
2248,117606.670048101
2249,121472.643073011
2250,130117.250815689
2251,111004.953020688
2252,177881.193675351
2253,162627.2137352
2254,182977.514621868
2255,188329.575325074
2256,187372.750991394
2257,221291.639021399
2258,159101.231507792
2259,181648.554948648
2260,150046.38538067
2261,180636.983789014
2262,193841.519240034
2263,335830.735858574
2264,404444.998332675
2265,176475.802858589
2266,291103.2222719
2267,337615.891867891
2268,449790.255837349
2269,131254.360894313
2270,190544.975789405
2271,209503.225687775
2272,191929.901564682
2273,161688.333504652
2274,167746.603960568
2275,155410.942861648
2276,178711.201306862
2277,190303.926655723
2278,158919.712946579
2279,133253.683171803
2280,124359.376871059
2281,174677.347992596
2282,191573.509306977
2283,106729.86975244
2284,116628.612626206
2285,121427.457023996
2286,125793.94272062
2287,412799.127690455
2288,265981.663319789
2289,365036.68277529
2290,459255.226733432
2291,324585.631758548
2292,434718.598088355
2293,490573.370741134
2294,447230.469699931
2295,256362.360013966
2296,278958.829628973
2297,369841.780694067
2298,356103.057976798
2299,399750.338924577
2300,332223.503696947
2301,297659.316666263
2302,233451.826202897
2303,222592.570124268
2304,234295.080404657
2305,182883.845336116
2306,174835.540083576
2307,192253.115738422
2308,233827.420243876
2309,279409.148814754
2310,188007.539720834
2311,201469.770306431
2312,156287.517570953
2313,178753.724948506
2314,158206.523521603
2315,181194.259551878
2316,189141.210914403
2317,173919.439967518
2318,182003.78381004
2319,181207.808981815
2320,196103.295606434
2321,246338.24066847
2322,188250.625157727
2323,175802.583987999
2324,178431.103393867
2325,220333.754362021
2326,177672.534548385
2327,208629.272979615
2328,217733.004357077
2329,203321.617068452
2330,189325.68982083
2331,326207.01616431
2332,392079.639341091
2333,313775.946353715
2334,261754.448687305
2335,299716.950359317
2336,293496.314511546
2337,198168.920095204
2338,263771.890063696
2339,200846.198498891
2340,403798.9747724
2341,223765.033353748
2342,226590.93311383
2343,225917.695443155
2344,203070.094203551
2345,215448.234325567
2346,194776.097944946
2347,194803.668839186
2348,222610.038803122
2349,165829.249244173
2350,340996.315615292
2351,264621.417972486
2352,233804.105528891
2353,249280.342890147
2354,128841.72772511
2355,133751.045748323
2356,154740.181413784
2357,191085.804314236
2358,190189.480042492
2359,121014.473223462
2360,110510.55653478
2361,149038.105754634
2362,281143.247827714
2363,153949.612418039
2364,150810.102679281
2365,222232.082806395
2366,195191.042726744
2367,223790.817266186
2368,228237.754466146
2369,216410.250505521
2370,184290.117592471
2371,173415.167799686
2372,182776.957552438
2373,284180.550987045
2374,333926.389881823
2375,247865.269972349
2376,256898.695038384
2377,293462.430570679
2378,169619.687087026
2379,218005.877734478
2380,144762.049392304
2381,163964.248122418
2382,210699.5382794
2383,217775.827334517
2384,247226.388470033
2385,159623.299660636
2386,135979.296630618
2387,144050.929467525
2388,104431.551746604
2389,123796.815634935
2390,168222.835273625
2391,155153.927126359
2392,111723.173936861
2393,185268.700886718
2394,144922.362580193
2395,205087.801907427
2396,142412.126754205
2397,201741.788572676
2398,122868.926066401
2399,57713.3106893732
2400,59512.5151564826
2401,113671.91876307
2402,154427.359633194
2403,136510.778047824
2404,149456.170352659
2405,161248.301281409
2406,140144.287445445
2407,128830.617183082
2408,156394.739374509
2409,127651.263457906
2410,176122.89654122
2411,122738.195976722
2412,155307.013129045
2413,130133.227129899
2414,150094.560839047
2415,133542.55324257
2416,129935.777599233
2417,131575.014210471
2418,128305.867785993
2419,125548.979149785
2420,129664.494077569
2421,161951.774770971
2422,109236.689108448
2423,129526.249688661
2424,156173.112894607
2425,213396.457547946
2426,128224.675440242
2427,136297.42415603
2428,173604.535535592
2429,108826.316924263
2430,130701.225304237
2431,112777.527726093
2432,147808.669849905
2433,160617.433000313
2434,144314.630652542
2435,162274.590834539
2436,112751.37706227
2437,101228.407912824
2438,127916.846821018
2439,107998.630576338
2440,115374.924590735
2441,89359.3191367317
2442,110797.245491934
2443,126648.118624018
2444,124607.986826749
2445,96177.0967819504
2446,137926.879633187
2447,154270.525957386
2448,123158.407906488
2449,107282.055332514
2450,150107.569160402
2451,127109.508889859
2452,194535.292869892
2453,94037.067629681
2454,118978.85534393
2455,123709.293894414
2456,127110.701883566
2457,133491.756258339
2458,121056.39656502
2459,108389.786315948
2460,124008.563224269
2461,115344.83157667
2462,125104.440147666
2463,120693.807742092
2464,181621.583771293
2465,137433.636245805
2466,115709.511604898
2467,131642.954837335
2468,81224.2183008908
2469,78103.9132393342
2470,179497.536875338
2471,180139.373239639
2472,179962.382653526
2473,118713.81257741
2474,79896.1724060657
2475,208147.256976972
2476,128406.394688492
2477,126106.374731136
2478,149919.626112694
2479,112734.034006356
2480,163053.790873601
2481,112315.128122686
2482,136923.525678194
2483,110570.20751438
2484,119203.795358951
2485,126851.477590177
2486,159248.366845845
2487,165432.893450044
2488,165582.06618372
2489,146285.890669397
2490,156745.384108106
2491,107626.71402937
2492,196566.346845554
2493,143930.700705566
2494,138240.241695746
2495,102184.370482221
2496,220745.689226472
2497,148448.158128763
2498,111582.113958716
2499,103322.187545479
2500,130030.702571492
2501,126429.030212969
2502,145058.027753264
2503,112924.252984342
2504,163124.334417276
2505,224574.733697408
2506,243379.218271997
2507,287403.606860896
2508,244251.107096694
2509,212499.964235364
2510,209042.985184361
2511,173772.199281767
2512,194449.974324289
2513,227570.518438186
2514,222462.928389901
2515,158614.727312598
2516,162267.050921545
2517,146926.634940591
2518,144245.362715084
2519,251462.797409049
2520,213517.510197382
2521,182279.64252975
2522,233195.844766067
2523,114313.151061511
2524,129874.736293209
2525,143685.001757653
2526,132632.576065268
2527,113050.095082407
2528,127954.577522312
2529,141550.834549074
2530,117396.128508129
2531,259419.63433706
2532,237394.108357841
2533,183130.214934492
2534,241751.767658022
2535,294958.913231467
2536,198244.475596449
2537,220044.972130108
2538,181402.40024003
2539,185737.210579655
2540,180882.870651538
2541,179436.254313044
2542,167042.855012783
2543,120870.777342222
2544,120905.127826682
2545,147084.86197894
2546,124276.851162584
2547,135205.118351879
2548,167214.320707136
2549,155039.703003437
2550,483704.733711814
2551,133631.990962379
2552,113266.703355608
2553,81333.1406633578
2554,101560.825270392
2555,109456.412596038
2556,106522.294335877
2557,106955.620639213
2558,155606.962125403
2559,130657.482924185
2560,134734.054463503
2561,114776.598632986
2562,159825.80201421
2563,150460.886737341
2564,183398.8048595
2565,129818.266590986
2566,154267.211649903
2567,137850.224075704
2568,172095.005000353
2569,221536.090897619
2570,114512.237746493
2571,180148.327291665
2572,147865.938651531
2573,201404.174071803
2574,227067.670554717
2575,127840.227755155
2576,118627.428052416
2577,124235.380213045
2578,88848.1123920882
2579,60994.4655234835
2580,93217.6599565171
2581,133538.342047491
2582,80404.0535890666
2583,245369.796717318
2584,170294.40961562
2585,186533.009754242
2586,222706.62561403
2587,200084.726617912
2588,125426.686870622
2589,142929.132645225
2590,211340.638730688
2591,200904.073989615
2592,226070.539826457
2593,268514.35118804
2594,167696.196496707
2595,167578.577092934
2596,311342.481723828
2597,195548.50906177
2598,309508.913746068
2599,387488.862138178
2600,158920.701684702
2601,191637.087113846
2602,84922.0226735181
2603,99610.9258846905
2604,91829.127710469
2605,85667.8171859679
2606,144220.82063673
2607,231231.725097748
2608,210211.797686474
2609,173596.962610871
2610,107807.1987311
2611,125547.199881184
2612,153999.153761825
2613,128847.350278577
2614,126306.434409699
2615,153324.69817398
2616,158088.781300611
2617,159914.47301234
2618,227029.637633537
2619,227564.873625415
2620,187900.064985311
2621,178607.141982764
2622,175509.590776347
2623,238034.171863882
2624,347481.841580938
2625,261719.755455259
2626,193814.674443722
2627,150782.02189611
2628,358049.400723098
2629,524702.688590307
2630,314097.030214169
2631,442742.372997574
2632,415188.939850017
2633,275733.21183813
2634,440304.662104208
2635,157797.143531888
2636,185776.913064823
2637,172548.707037894
2638,281467.275132162
2639,193664.894117774
2640,152486.078939056
2641,105096.435259255
2642,193998.845614381
2643,101413.641286452
2644,132308.882072717
2645,103795.904675316
2646,95607.2612578901
2647,100957.751569768
2648,148416.837946383
2649,155169.232179628
2650,123032.50611794
2651,141052.584387456
2652,432062.745742566
2653,228517.511547168
2654,252936.849184876
2655,440974.242530011
2656,317066.563116176
2657,356277.665100223
2658,306028.966733008
2659,301882.955623199
2660,379770.264168571
2661,329076.065347665
2662,347220.5551976
2663,288806.17050873
2664,277065.584523196
2665,336627.324361394
2666,266095.437501391
2667,179762.076545545
2668,185191.533742905
2669,176428.614716314
2670,274421.551338202
2671,184146.84002212
2672,213410.552021413
2673,214780.262392138
2674,196784.011645125
2675,190452.836165224
2676,186365.722183257
2677,205258.132371106
2678,276421.453949573
2679,261301.910731696
2680,287580.950210777
2681,409525.047458765
2682,303834.896769239
2683,561153.555912822
2684,325490.037093175
2685,354321.68236861
2686,252624.992847257
2687,318574.167919377
2688,213040.053316512
2689,190600.515875593
2690,358483.071598174
2691,182213.636530783
2692,123860.816750696
2693,195153.272260569
2694,135576.674342179
2695,182327.479698737
2696,182425.394787026
2697,204494.05540742
2698,187850.080276046
2699,172365.244310678
2700,155472.915440338
2701,142114.344937387
2702,108224.401865906
2703,125254.932387418
2704,138673.549743855
2705,126672.996812582
2706,114986.88564913
2707,138518.996871208
2708,137045.456437251
2709,114957.870774833
2710,129426.941565169
2711,213069.964120061
2712,368748.283632506
2713,180235.627314661
2714,158819.246019352
2715,173876.331023207
2716,145349.751812559
2717,184469.366707274
2718,219448.353066016
2719,158756.047810452
2720,181284.050751682
2721,135991.179829794
2722,160731.238971195
2723,141152.769169507
2724,143479.33143284
2725,131731.248069799
2726,145952.875678492
2727,168856.056316982
2728,177280.245638869
2729,156040.845542702
2730,138761.641329925
2731,119625.33363036
2732,134637.715906475
2733,163498.646259569
2734,155514.768577705
2735,134313.038784245
2736,150303.986017645
2737,127322.417177222
2738,133668.621470386
2739,156900.18613021
2740,134000.481372132
2741,155348.471871464
2742,149429.659805689
2743,169886.538061186
2744,170696.029293796
2745,137759.007319665
2746,139488.847801931
2747,150129.00049471
2748,136994.360410614
2749,132849.130007502
2750,135723.935963203
2751,140513.293353973
2752,210629.702005563
2753,158201.286770352
2754,282097.913326346
2755,129098.964141279
2756,86744.9830465128
2757,68639.4870920893
2758,75179.715747512
2759,165754.98389491
2760,128697.74004892
2761,136471.967100427
2762,137032.002485358
2763,182517.677795118
2764,162862.414776654
2765,269155.117362947
2766,149362.138656678
2767,91143.0426732821
2768,127586.240243494
2769,133002.735526711
2770,132858.277985116
2771,105595.782360061
2772,104611.690706511
2773,135810.712831599
2774,133298.546051494
2775,116883.296659348
2776,136479.220279304
2777,154805.883351728
2778,98786.2625324794
2779,127931.182253637
2780,94086.7734454023
2781,100346.36007112
2782,105741.655946883
2783,76025.5675839435
2784,123701.210523788
2785,131283.246466235
2786,63917.4943892278
2787,114334.767926951
2788,68620.5085530949
2789,180867.495792319
2790,77261.3243967452
2791,114013.882632338
2792,43776.2701366858
2793,167855.723908719
2794,98968.49699497
2795,113439.231428209
2796,91452.4511950584
2797,205381.236033316
2798,118002.788152257
2799,117315.733906694
2800,62049.5432639135
2801,109918.189564832
2802,132936.475389828
2803,184269.022112303
2804,147115.097356768
2805,93602.6949004026
2806,82489.8591343774
2807,156306.232008867
2808,139228.271962638
2809,128267.920184856
2810,129814.471602908
2811,144397.608712874
2812,172529.90868233
2813,154825.102249086
2814,158786.675535496
2815,110247.370107513
2816,248991.274147125
2817,159717.864479368
2818,135077.643180001
2819,178306.458852725
2820,136656.094198073
2821,131246.923177983
2822,209976.735061988
2823,410505.854135667
2824,163805.598234205
2825,154005.974835026
2826,121358.912803494
2827,132435.703096374
2828,228689.788273492
2829,203202.607032416
2830,231503.145889252
2831,177287.855374305
2832,286437.624434471
2833,325897.240468258
2834,232055.209838943
2835,219807.542857578
2836,183054.017507297
2837,154029.18211454
2838,150295.806923018
2839,181338.407452443
2840,199036.314688943
2841,189831.39903409
2842,234452.938359256
2843,144605.587126085
2844,163229.094220428
2845,119632.689674116
2846,192679.298943011
2847,195690.367322653
2848,198602.675202737
2849,190816.817566067
2850,299754.972418442
2851,216480.915382002
